,snap_date,day_of_fiscal_quarter_number,fiscal_year_number,fiscal_quarter_number,channel,bcs,cld,cmt,p,target
5687,2016-04-27,58,2017,1,W,703.5247612844054,1387.5100402430935,211.32576095466402,644.5985898004253,2173.8582108107066
5688,2016-04-28,59,2017,1,W,726.8207612844054,1417.64870690976,210.72576095466403,507.4022504937587,2173.8582108107066
5689,2016-04-29,60,2017,1,W,697.9260946177387,1436.6348439004266,206.23239759924533,497.343583827092,2173.8582108107066
5690,2016-04-30,61,2017,1,W,696.8607612844054,1436.6348439004266,206.23239759924533,497.343583827092,2173.8582108107066
5691,2016-05-01,62,2017,1,W,696.8607612844054,1436.6348439004266,206.23239759924533,497.343583827092,2173.8582108107066
5692,2016-05-02,63,2017,1,W,723.831162326072,1461.92017723376,193.98039759924535,440.1463829807387,2173.8582108107066
5693,2016-05-03,64,2017,1,W,716.8338289927387,1555.4547625670932,188.75639759924533,381.13171631407204,2173.8582108107066
5694,2016-05-04,65,2017,1,W,644.4659644094054,1590.8240959004265,181.91094423010398,334.583347674072,2173.8582108107066
5695,2016-05-05,66,2017,1,W,642.945835089368,1606.23742923376,182.04694423010397,273.0427380317693,2173.8582108107066
5696,2016-05-06,67,2017,1,W,636.934568162284,1641.1067625670933,122.3376108967708,263.64273803176934,2173.8582108107066
5697,2016-05-07,68,2017,1,W,636.4692348289507,1641.1067625670933,122.3376108967708,263.64273803176934,2173.8582108107066
5698,2016-05-08,69,2017,1,W,636.4692348289507,1641.1067625670933,122.3376108967708,263.40407136510265,2173.8582108107066
5699,2016-05-09,70,2017,1,W,616.606262547328,1662.0627625670934,119.2696108967708,161.664404698436,2173.8582108107066
5700,2016-05-10,71,2017,1,W,605.5649292139947,1710.5187625670933,117.28694423010414,159.30307136510265,2173.8582108107066
5701,2016-05-11,72,2017,1,W,581.474262547328,1751.3560959004267,118.86171766760414,111.13080476354052,2173.8582108107066
5702,2016-05-12,73,2017,1,W,566.4515958806613,1790.9467625670932,118.0763843342708,81.35466666666666,2173.8582108107066
5703,2016-05-13,74,2017,1,W,548.9129292139946,1826.0574292337599,105.52571766760414,63.138666666666666,2173.8582108107066
5704,2016-05-14,75,2017,1,W,526.3170663826613,1826.0574292337599,105.52571766760414,63.138666666666666,2173.8582108107066
5705,2016-05-15,76,2017,1,W,526.251733049328,1826.0574292337599,105.52571766760414,63.138666666666666,2173.8582108107066
5706,2016-05-16,77,2017,1,W,517.5997330493279,1843.1127343510932,91.88619781083334,56.1555198567708,2173.8582108107066
5707,2016-05-17,78,2017,1,W,516.563733049328,1888.1594010177598,80.8368644775,47.71418652343747,2173.8582108107066
5708,2016-05-18,79,2017,1,W,457.727998674328,1928.4013001644266,68.85553114416666,30.170186523437465,2173.8582108107066
5709,2016-05-19,80,2017,1,W,410.6337320727653,1956.8239668310932,60.8427734375,28.308853190104134,2173.8582108107066
5710,2016-05-20,81,2017,1,W,488.9889319425573,1981.21063349776,56.2107734375,28.308853190104134,2173.8582108107066
5711,2016-05-21,82,2017,1,W,488.85826527589063,1981.21063349776,56.2107734375,28.308853190104134,2173.8582108107066
5712,2016-05-22,83,2017,1,W,488.6609319425573,1981.21063349776,56.2107734375,28.308853190104134,2173.8582108107066
5713,2016-05-23,84,2017,1,W,473.4185332031253,2025.4399668310934,57.768106770833334,13.218186523437494,2173.8582108107066
5714,2016-05-24,85,2017,1,W,462.90786653645864,2082.2439668310935,45.36933333333333,9.691519856770828,2173.8582108107066
5715,2016-05-25,86,2017,1,W,393.905199869792,2111.487966831093,39.91466666666667,13.315519856770827,2173.8582108107066
5716,2016-05-26,87,2017,1,W,377.6865332031253,2138.03463349776,37.60666666666667,13.422186523437466,2173.8582108107066
5717,2016-05-27,88,2017,1,W,365.62119986979195,2172.7533001644265,25.824,6.843519856770827,2173.8582108107066
5718,2016-05-28,89,2017,1,W,365.62119986979195,2172.7533001644265,25.824,6.843519856770827,2173.8582108107066
5719,2016-05-29,90,2017,1,W,365.3825332031253,2172.7533001644265,25.824,6.843519856770827,2173.8582108107066
5722,2016-06-01,1,2017,2,C,291.90161328125066,0.0,15615.145594525466,457.140332468196,54471.3667706108
5723,2016-06-02,2,2017,2,C,291.90161328125066,9.68,15459.080563275465,465.140332468196,54471.3667706108
5724,2016-06-03,3,2017,2,C,267.9762799479173,34.205333333333336,15469.800149582801,745.140332468196,54471.3667706108
5725,2016-06-04,4,2017,2,C,267.9762799479173,34.205333333333336,15589.800149582801,625.140332468196,54471.3667706108
5726,2016-06-05,5,2017,2,C,267.9762799479173,34.205333333333336,15520.253080249466,624.710801218196,54471.3667706108
5727,2016-06-06,6,2017,2,C,239.0390397135413,48.381959679642,15569.364453903067,590.3588012181959,54471.3667706108
5728,2016-06-07,7,2017,2,C,239.0390397135413,48.38195967964187,15967.5577872364,590.3588012181959,54471.3667706108
5729,2016-06-08,8,2017,2,C,239.0390397135413,48.38195967964187,15967.5577872364,590.3588012181959,54471.3667706108
5730,2016-06-09,9,2017,2,C,239.0390397135413,117.81395967964185,16320.891120569733,590.3588012181959,54471.3667706108
5731,2016-06-10,10,2017,2,C,239.0390397135413,226.292840078912,16551.808453903068,590.3588012181959,54471.3667706108
5732,2016-06-11,11,2017,2,C,430.1843105468747,226.292840078912,16551.808453903068,590.3588012181959,54471.3667706108
5733,2016-06-12,12,2017,2,C,430.1843105468747,337.27649372474536,16540.2817872364,590.3588012181959,54471.3667706108
5734,2016-06-13,13,2017,2,C,430.1843105468747,453.40566788684004,16537.367418703067,657.0254678848627,54471.3667706108
5735,2016-06-14,14,2017,2,C,436.6909772135414,467.4265350301147,16522.603619224,658.2151858848626,54471.3667706108
5736,2016-06-15,15,2017,2,C,530.7709772135413,523.285670703968,16526.537669630266,658.2151858848626,54471.3667706108
5737,2016-06-16,16,2017,2,C,461.285143880208,1077.557547777968,16596.0235029636,658.2151858848626,54471.3667706108
5738,2016-06-17,17,2017,2,C,461.285143880208,1077.557547777968,16596.0235029636,658.2151858848626,54471.3667706108
5739,2016-06-18,18,2017,2,C,461.285143880208,1077.557547777968,16596.0235029636,658.2151858848626,54471.3667706108
5740,2016-06-19,19,2017,2,C,461.285143880208,1077.557547777968,16596.0235029636,658.2151858848626,54471.3667706108
5741,2016-06-20,20,2017,2,C,461.285143880208,1860.04922913612,16454.489178696935,658.2151858848626,54471.3667706108
5742,2016-06-21,21,2017,2,C,429.925143880208,1881.87065548708,16273.201178696932,658.2151858848626,54471.3667706108
5743,2016-06-22,22,2017,2,C,436.7238105468747,1934.2832786250667,16385.112678756002,684.0653186973627,54471.3667706108
5744,2016-06-23,23,2017,2,C,444.7238105468747,5557.81248565632,12889.310626805973,669.6653186973626,54471.3667706108
5745,2016-06-24,24,2017,2,C,253.57853971354132,6558.342425194307,12918.176137163533,690.577967153964,54471.3667706108
5746,2016-06-25,25,2017,2,C,253.57853971354132,6558.342425194307,12918.176137163548,690.577967153964,54471.3667706108
5747,2016-06-26,26,2017,2,C,253.57853971354132,6569.4890918609735,12918.176137163548,690.577967153964,54471.3667706108
5748,2016-06-27,27,2017,2,C,253.57853971354132,6476.1557585276405,13494.915727007334,690.577967153964,54471.3667706108
5749,2016-06-28,28,2017,2,C,280.81495247395867,6569.4890918609735,13225.277100054172,690.577967153964,54471.3667706108
5750,2016-06-29,29,2017,2,C,253.57853971354132,6746.096558495079,21154.175871538533,690.577967153964,54471.3667706108
5751,2016-06-30,30,2017,2,C,253.57853971354132,6793.905251620494,22184.962267371866,690.577967153964,54471.3667706108
5752,2016-07-01,31,2017,2,C,253.57853971354132,7031.5958647234265,21613.665694129733,671.1753004872974,54471.3667706108
5753,2016-07-02,32,2017,2,C,253.57853971354132,7031.5958647234265,21613.665694129733,671.1753004872974,54471.3667706108
5754,2016-07-03,33,2017,2,C,253.57853971354132,7031.5958647234265,21613.665694129733,671.1753004872974,54471.3667706108
5755,2016-07-04,34,2017,2,C,253.57853971354132,7470.020618315986,21613.665694129733,671.1753004872974,54471.3667706108
5756,2016-07-05,35,2017,2,C,253.57853971354132,7792.9726073981465,21819.8981143016,671.1753004872974,54471.3667706108
5757,2016-07-06,36,2017,2,C,245.57853971354132,7792.9726073981465,21758.47854138493,713.6545270497973,54471.3667706108
5758,2016-07-07,37,2017,2,C,178.91187304687466,7881.4463938564795,21825.1452080516,713.6545270497973,54471.3667706108
5759,2016-07-08,38,2017,2,C,178.91187304687466,7923.395970694507,23083.702541384937,713.6545270497973,54471.3667706108
5760,2016-07-09,39,2017,2,C,178.91187304687466,7930.142637361174,23083.702541384937,713.6545270497973,54471.3667706108
5761,2016-07-10,40,2017,2,C,178.91187304687466,7930.142637361174,23083.702541384937,713.6545270497973,54471.3667706108
5762,2016-07-11,41,2017,2,C,216.43051367187465,8063.493891284067,22911.078369509865,713.6545270497973,54471.3667706108
5763,2016-07-12,42,2017,2,C,216.43051367187465,8071.924826396067,22698.904742882267,710.1974870107347,54471.3667706108
5764,2016-07-13,43,2017,2,C,216.43051367187465,8081.643546204,26678.904742882267,710.1974870107347,54471.3667706108
5765,2016-07-14,44,2017,2,C,216.43051367187465,8832.418125383787,26550.9905137156,520.0737803050067,54471.3667706108
5766,2016-07-15,45,2017,2,C,216.43051367187465,9040.651407084973,26485.911955848933,520.0737803050067,54471.3667706108
5767,2016-07-16,46,2017,2,C,216.43051367187465,9040.651407084973,26485.911955848933,520.0737803050067,54471.3667706108
5768,2016-07-17,47,2017,2,C,216.43051367187465,9194.626364239068,26485.911955848933,520.0737803050067,54471.3667706108
5769,2016-07-18,48,2017,2,C,216.43051367187465,9837.1000436658,25983.0008225176,520.0737803050067,54471.3667706108
5770,2016-07-19,49,2017,2,C,216.43051367187465,9739.436900870693,25982.93595584893,520.0737803050067,54471.3667706108
5771,2016-07-20,50,2017,2,C,216.43051367187465,9756.683113638399,25899.6026225156,630.0240778488653,54471.3667706108
5772,2016-07-21,51,2017,2,C,209.923847005208,10378.141065641186,25827.90633160213,630.0240778488653,54471.3667706108
5773,2016-07-22,52,2017,2,C,209.923847005208,10384.64639897452,25880.217149328266,650.666605972284,54471.3667706108
5774,2016-07-23,53,2017,2,C,209.923847005208,10384.64639897452,25880.217149328266,650.666605972284,54471.3667706108
5775,2016-07-24,54,2017,2,C,209.923847005208,10674.872288844479,25875.694853328267,650.666605972284,54471.3667706108
5776,2016-07-25,55,2017,2,C,209.923847005208,10698.744422320173,25926.836947078267,650.666605972284,54471.3667706108
5777,2016-07-26,56,2017,2,C,209.923847005208,10708.296888791534,25944.0450878688,542.8066105641986,54471.3667706108
5778,2016-07-27,57,2017,2,C,209.923847005208,11477.130473673362,25716.935475124934,480.80661056419865,54471.3667706108
5779,2016-07-28,58,2017,2,C,209.923847005208,11982.253152102587,25670.140103054666,480.80661056419865,54471.3667706108
5780,2016-07-29,59,2017,2,C,178.56384700520798,12057.18546746284,25466.820276557202,469.75498393659467,54471.3667706108
5781,2016-07-30,60,2017,2,C,178.56384700520798,12057.18546746284,25466.820276557202,469.75498393659467,54471.3667706108
5782,2016-07-31,61,2017,2,C,178.56384700520798,12089.820134129506,25466.820276557202,469.75498393659467,54471.3667706108
5783,2016-08-01,62,2017,2,C,178.56384700520798,12185.960040733,25448.738927223865,433.350895527352,54471.3667706108
5784,2016-08-02,63,2017,2,C,178.56384700520798,12430.50699026128,25371.138831223867,433.350895527352,54471.3667706108
5785,2016-08-03,64,2017,2,C,178.56384700520798,16774.712139044666,21005.001331223866,355.0518125,54471.3667706108
5786,2016-08-04,65,2017,2,C,178.56384700520798,16842.774062219734,21003.021331223867,355.0518125,54471.3667706108
5787,2016-08-05,66,2017,2,C,178.56384700520798,16867.69859556027,21003.021331223867,355.0518125,54471.3667706108
5788,2016-08-06,67,2017,2,C,178.56384700520798,16867.69859556027,21003.021331223867,355.0518125,54471.3667706108
5789,2016-08-07,68,2017,2,C,178.56384700520798,16867.69859556027,21003.021331223867,355.0518125,54471.3667706108
5790,2016-08-08,69,2017,2,C,178.56384700520798,16867.69859556027,21003.021331223867,279.4181041666667,54471.3667706108
5791,2016-08-09,70,2017,2,C,371.8971803385414,16891.589262226935,20993.207997890535,279.4181041666667,54471.3667706108
5792,2016-08-10,71,2017,2,C,348.0496803385413,16896.249502156934,21017.055497890535,279.4181041666667,54471.3667706108
5793,2016-08-11,72,2017,2,C,348.0496803385413,17680.0562223712,20778.738164557202,257.07103042266664,54471.3667706108
5794,2016-08-12,73,2017,2,C,244.8256803385413,17905.9943664852,20712.071497890534,257.07103042266664,54471.3667706108
5795,2016-08-13,74,2017,2,C,244.8256803385413,17909.6574262452,20712.071497890534,257.07103042266664,54471.3667706108
5796,2016-08-14,75,2017,2,C,244.8256803385413,17909.6574262452,20712.071497890534,257.07103042266664,54471.3667706108
5797,2016-08-15,76,2017,2,C,244.8256803385413,18082.92361049,20617.404831223866,257.07103042266664,54471.3667706108
5798,2016-08-16,77,2017,2,C,213.46568033854132,18362.681391458398,20502.098164557203,257.07103042266664,54471.3667706108
5799,2016-08-17,78,2017,2,C,213.46568033854132,18567.836617979203,20447.81366109053,257.07103042266664,54471.3667706108
5800,2016-08-18,79,2017,2,C,245.15601367187466,19419.548615517866,20471.392598590533,257.07103042266664,54471.3667706108
5801,2016-08-19,80,2017,2,C,245.15601367187466,19724.956600412403,20328.0592652572,257.07103042266664,54471.3667706108
5802,2016-08-20,81,2017,2,C,245.15601367187466,19724.956600412403,20328.0592652572,257.07103042266664,54471.3667706108
5803,2016-08-21,82,2017,2,C,245.15601367187466,19725.567267079066,20328.0592652572,257.07103042266664,54471.3667706108
5804,2016-08-22,83,2017,2,C,238.35734700520797,19771.364706756533,20409.964709288,257.07103042266664,54471.3667706108
5805,2016-08-23,84,2017,2,C,238.35734700520797,20300.149259369333,20190.169017881733,257.07103042266664,54471.3667706108
5806,2016-08-24,85,2017,2,C,238.35734700520797,26862.89428081227,15074.281570561867,247.97525828724932,54471.3667706108
5807,2016-08-25,86,2017,2,C,157.29337304687468,41877.11315162213,2258.7061415484663,247.97525828724932,54471.3667706108
5808,2016-08-26,87,2017,2,C,47.1840397135416,42585.3595776296,1957.78279128804,254.22270703125065,54471.3667706108
5809,2016-08-27,88,2017,2,C,47.1840397135416,42610.1595776296,1957.78279128804,261.26270703125067,54471.3667706108
5810,2016-08-28,89,2017,2,C,47.1840397135416,42610.1595776296,1957.78279128804,261.26270703125067,54471.3667706108
5811,2016-08-29,90,2017,2,C,12.208,51867.298852600805,553.4818206213799,98.17337369791667,54471.3667706108
5814,2016-06-01,1,2017,2,O,8164.50717551988,82.39636983543893,32280.17245086307,22900.7721131992,53450.98499018414
5815,2016-06-02,2,2017,2,O,8167.50315242,504.40961623810534,32504.11977672373,21573.346960072002,53450.98499018414
5816,2016-06-03,3,2017,2,O,8921.94507743768,633.1084719268387,32984.707925529205,22042.3929319796,53450.98499018414
5817,2016-06-04,4,2017,2,O,8898.8940918114,633.1084719268387,32984.707925529205,22065.443917605866,53450.98499018414
5818,2016-06-05,5,2017,2,O,8959.21769446024,633.1084719268387,32980.57576309973,21979.283913441734,53450.98499018414
5819,2016-06-06,6,2017,2,O,9533.819085698186,684.7433169536106,32751.3138902608,21018.1789433784,53450.98499018414
5820,2016-06-07,7,2017,2,O,9629.740933925186,755.0272203815027,32999.90130111427,20841.316542553603,53450.98499018414
5821,2016-06-08,8,2017,2,O,11420.69192771332,859.2206638048414,33053.14181129187,18685.587033584532,53450.98499018414
5822,2016-06-09,9,2017,2,O,11712.444786293012,967.9861786810253,26347.378430620134,18073.133220343865,53450.98499018414
5823,2016-06-10,10,2017,2,O,11550.691637257265,1142.0639988183414,26169.477006934132,18147.032278432267,53450.98499018414
5824,2016-06-11,11,2017,2,O,11550.691637257265,1142.0639988183414,26169.477006934132,18147.032278432267,53450.98499018414
5825,2016-06-12,12,2017,2,O,11686.5982830906,1158.5953910663413,26264.46500693413,17562.523359102932,53450.98499018414
5826,2016-06-13,13,2017,2,O,12252.70168950324,1223.7997047655692,26974.1432779336,17552.054206568133,53450.98499018414
5827,2016-06-14,14,2017,2,O,12269.9565807988,1362.5981419981067,26361.793376260932,17376.642874299334,53450.98499018414
5828,2016-06-15,15,2017,2,O,12493.8513405784,1623.4357022652666,26258.903377082934,18595.118693466666,53450.98499018414
5829,2016-06-16,16,2017,2,O,12590.125688303013,2024.1600128148,25943.262783484668,20845.881705566666,53450.98499018414
5830,2016-06-17,17,2017,2,O,12198.094959535894,2173.8563776214532,25845.669001383732,21135.877692609065,53450.98499018414
5831,2016-06-18,18,2017,2,O,12198.094959535894,2173.8563776214532,25840.798334717067,21135.8776926092,53450.98499018414
5832,2016-06-19,19,2017,2,O,12502.242760038705,2176.7233431494533,25818.9391404676,20753.251474876266,53450.98499018414
5833,2016-06-20,20,2017,2,O,12578.39876790136,2615.7845282820667,25333.735548935732,20827.163278573735,53450.98499018414
5834,2016-06-21,21,2017,2,O,12536.264913984694,2783.3877575719066,25444.750195694134,20541.154849816267,53450.98499018414
5835,2016-06-22,22,2017,2,O,12127.75949116096,3220.6842916351998,25561.727852635468,20404.200206399466,53450.98499018414
5836,2016-06-23,23,2017,2,O,12072.770368739628,3400.0823532037466,23197.099091448403,20374.167227575734,53450.98499018414
